pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
187,0.00240988,0.00120059,0.00147724,0.0026923851809315846,2,0,0,,,,
188,0.000134506,-0.000636845,0.00147964,0.0006508943217304942,2,0,0,,,,
189,-0.00411198,-0.00107837,0.00148641,0.0042510306253072325,2,0,0,,,,
190,0.00403197,0.000478194,0.0014917,0.004060228021002762,2,0,0,,,,
191,0.00123723,0.00500016,0.0014992,0.005150955066635701,3,0,0,,,,
192,0.0050002,-0.000851806,0.00149945,0.005072235552656836,3,0,0,,,,
193,0.00223954,0.00500014,0.00149945,0.005478771708257244,3,0,0,,,,
194,0.00500008,0.00499961,0.00149949,0.007070848616573544,3,0,0,,,,
195,0.00499077,0.000148086,0.00149967,0.004992966518643601,3,0,0,,,,
196,0.00109807,-0.00113781,0.00150332,0.0015812556153259978,3,0,0,,,,
197,-0.00166756,-0.00413793,0.00155908,0.004461302616781336,3,0,0,,,,
198,-0.00500013,-0.00416926,0.00157173,0.006510301756792845,3,0,0,,,,
199,-0.0031501,-0.00133388,0.00158331,0.0034208720912071527,3,0,0,,,,
200,-0.00153846,0.000227049,0.0016171,0.0015551239243227532,3,0,0,,,,
201,-0.0011125,-0.00255382,0.00163507,0.0027856153435820963,3,0,0,,,,
202,-0.000367029,-0.00322003,0.00164285,0.003240880048341962,3,0,0,,,,
203,0.00354849,0.00432636,0.00165141,0.0055954599569383034,3,0,0,,,,
204,0.00410851,-0.00215969,0.0016542,0.004641563886902776,3,0,0,,,,
205,0.00379178,0.00215149,0.00166357,0.004359645030102794,3,0,0,,,,
206,-0.00500028,-0.00149897,0.00166962,0.005220125586544829,3,0,0,,,,
207,-0.000294054,-0.00500024,0.0017292,0.005008878897769041,3,0,0,,,,
208,-0.00275047,-0.00240005,0.00172967,0.0036503869963881914,3,0,0,,,,
209,0.00090718,0.000618673,0.00173887,0.0010980582103554438,3,0,0,,,,
210,-0.00409431,-0.000113008,0.00174583,0.004095869283090465,3,0,0,,,,
211,-0.000911232,-0.000921872,0.00177598,0.00129622210373377,3,0,0,,,,
212,0.00145471,-0.00202769,0.00178714,0.002495537601439818,3,0,0,,,,
213,0.000279909,0.00500023,0.00178805,0.005008058416310756,3,0,0,,,,
214,0.00234888,0.00344643,0.00179831,0.00417074537694403,3,0,0,,,,
215,0.00475843,-0.00451745,0.0017988,0.006561250686218292,3,0,0,,,,
216,-0.0033065,-0.00362088,0.00180755,0.00490343902015718,3,0,0,,,,
217,0.00190115,0.000407825,0.00181248,0.0019444003068105602,3,0,0,,,,
218,-0.00145832,0.00333649,0.00181432,0.003641272132442177,3,0,0,,,,
219,-0.00418459,0.004418,0.00181977,0.006085188367511724,3,0,0,,,,
220,0.00202188,-0.00307982,0.00182796,0.0036841946157606825,3,0,0,,,,
221,0.000896958,0.00239887,0.00182977,0.00256107612746361,3,0,0,,,,
222,0.00428426,-0.00312415,0.00185067,0.005302376539826269,3,0,0,,,,
223,-0.00199995,0.00425135,0.00185949,0.004698273813327614,3,0,0,,,,
224,-0.00223993,-0.00500023,0.00187287,0.005479013274103285,3,0,0,,,,
225,-0.00156201,0.00130041,0.00187489,0.0020324717484383396,3,0,0,,,,
226,0.00253212,-0.000364226,0.0018887,0.002558181438732601,3,0,0,,,,
227,0.000237976,-0.00182016,0.00189993,0.001835651111234376,3,0,0,,,,
228,-0.000575062,0.000337858,0.00190437,0.0006669665149076076,3,0,0,,,,
229,0.0022484,-0.00428603,0.00190637,0.004839974764489996,3,0,0,,,,
230,-0.0018796,-0.00316514,0.00191693,0.003681169295156092,3,0,0,,,,
231,-0.00499916,0.00176449,0.00195772,0.0053014173261213835,3,0,0,,,,
232,0.00311951,0.00283078,0.00196856,0.004212440865875746,3,0,0,,,,
233,0.0032395,0.000911808,0.00197309,0.0033653757708261944,3,0,0,,,,
234,-0.00442784,-0.00267789,0.00197639,0.0051746364043959645,3,0,0,,,,
235,0.00416068,0.00353439,0.00197826,0.005459228034667539,3,0,0,,,,
236,0.00155463,0.00134202,0.00197843,0.002053750743712586,3,0,0,,,,
237,0.00413291,-0.000737991,0.00198358,0.004198282480274642,3,0,0,,,,
