pebble_id,rigid_id,insertion_origin_x,insertion_origin_y,insertion_origin_z,rigid_xcm,rigid_ycm,rigid_zcm,q1_w,q2_x,q3_y,q4_z,coordinate_fit_rms_m,insertion_offset_local_x,insertion_offset_local_y,insertion_offset_local_z
71,71,0.0013459089235329726,0.00013831999461539168,0.008158097476435576,0.00134837,0.000152363,0.00814708,0.7075109238906196,-0.6350592274100071,-0.301923644183473,-0.07049952723116927,4.053146637407791e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
72,72,0.0012678830934762862,0.0004429240684590076,0.014423395379830126,0.00128253,0.000441879,0.0144338,0.8121429661539628,0.3677770000966528,0.3983759122822042,-0.21554700935033044,2.8729655530856892e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
73,73,0.00127335876954796,-0.0012888332876713374,0.0069440210291259585,0.00126209,-0.0012864,0.00695787,0.473386023906801,-0.15047260035187923,0.28217944047775384,0.8207547942502166,4.819127650984338e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
74,74,0.0004708994032144987,-1.8047940123983512e-05,0.01600496900617321,0.000485511,-2.36702e-05,0.015996,0.36007167225723535,0.44514227963558234,0.7388825535642114,-0.35531579440991007,2.817411256854762e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
75,75,-2.9896874144194143e-05,-0.0016356867606521128,0.01181425121491139,-1.21925e-05,-0.00163534,0.0118109,0.5093487880187241,0.400442281646724,0.7435567390295954,-0.16532745403319052,2.902239652771193e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
76,76,-0.0008278720864893199,-0.0002480928891788553,0.01570260376917312,-0.000810987,-0.000253947,0.0157049,-0.498104634833072,0.29109934218668204,-0.16430244578219663,0.8000985264617612,2.9277890981046216e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
77,77,-0.0004477792646554206,0.001957316965642075,0.015138273581934068,-0.000458026,0.00195136,0.0151518,0.65355310241291,0.6002005896581325,-0.3503326700368511,-0.2998243065619284,2.9312364875571206e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
78,78,-0.0010897188740986092,-0.0020088799947243293,0.008169009608829544,-0.00110396,-0.00201919,0.00816505,0.34466654524251017,-0.36926959855813474,-0.32396674663290964,0.7999315491011681,4.74222253364628e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
79,79,-0.00077702857073383,-0.0015876904147059973,0.012763787983073583,-0.000788457,-0.00159961,0.0127566,0.023927721590619042,0.9199649078361729,-0.14780875085322834,-0.36227697368266704,2.8929702251675292e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
80,80,-0.0011374247659937118,0.00027570732857205973,0.01734536414841581,-0.00112472,0.000263841,0.0173501,-0.2521428736748901,0.32051198524839936,-0.11332017971691671,0.906010251286388,2.8778358985352124e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
