pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
106,135,-0.00223515,-0.00500003,0.000933898,0.0005,350000
107,236,-0.00284928,-0.000628616,0.000995738,0.0005,350000
108,354,0.00238279,-3.28222e-05,0.00102757,0.0005,350000
109,51,0.00304917,0.00180449,0.00105092,0.0005,350000
110,23,0.00173342,-0.00441883,0.00108716,0.0005,350000
111,400,-0.00213685,0.000588274,0.00109302,0.0005,350000
112,196,-9.14851e-06,-0.00321921,0.00110891,0.0005,350000
113,300,-0.000210796,0.00267031,0.00110957,0.0005,350000
114,298,-0.00416626,0.00196556,0.00111626,0.0005,350000
115,197,-0.0026264,-0.0021581,0.00112027,0.0005,350000
116,386,-0.00261028,0.00296007,0.00112309,0.0005,350000
117,58,-0.000690298,0.00179318,0.00113116,0.0005,350000
118,398,-0.00359642,0.00312459,0.00114324,0.0005,350000
119,2,0.00422546,-0.00427026,0.00114553,0.0005,350000
120,339,0.000923026,-0.00500025,0.00115106,0.0005,350000
121,65,0.000637243,0.00361386,0.00115617,0.0005,350000
122,312,0.00457954,0.00317137,0.00117077,0.0005,350000
123,389,0.00430452,0.00112297,0.00119129,0.0005,350000
124,407,-0.00163356,-0.00224737,0.00119531,0.0005,350000
125,116,0.000324082,0.00500036,0.00120196,0.0005,350000
126,69,0.000213694,-0.00142399,0.00120429,0.0005,350000
127,287,0.000253929,-0.00424996,0.00121083,0.0005,350000
128,174,0.00391163,0.00414409,0.00121496,0.0005,350000
129,184,0.00185616,0.0011907,0.00121659,0.0005,350000
130,123,-0.00467244,0.00438172,0.00121769,0.0005,350000
131,158,0.00315805,-0.00253485,0.00121873,0.0005,350000
132,11,-0.00097586,0.00338001,0.00123431,0.0005,350000
133,228,-0.00295943,-0.00428164,0.00123769,0.0005,350000
134,15,-0.000502496,-0.00491558,0.00124059,0.0005,350000
135,283,-0.00036519,0.0042623,0.00124204,0.0005,350000
136,35,0.00270994,-0.00451967,0.0012756,0.0005,350000
137,435,0.00166616,0.0050001,0.00127604,0.0005,350000
138,96,-0.00422802,-0.000724822,0.00127784,0.0005,350000
139,434,-0.00302345,0.00118869,0.00128971,0.0005,350000
140,366,0.00293937,0.00392311,0.00128994,0.0005,350000
141,408,0.00431369,-0.000979969,0.00129771,0.0005,350000
142,18,0.000835773,-0.00220092,0.00129945,0.0005,350000
143,167,0.00435575,-0.00297356,0.00130569,0.0005,350000
144,230,0.00210404,0.00324394,0.00130814,0.0005,350000
145,84,0.00128465,-0.00323215,0.0013108,0.0005,350000
146,193,-0.00273342,0.00413699,0.001311,0.0005,350000
147,279,0.00113034,0.00275741,0.00131103,0.0005,350000
148,41,0.00098136,-0.000414856,0.00131431,0.0005,350000
149,244,0.00500021,-0.00220539,0.00132082,0.0005,350000
150,448,0.00354567,-0.0035595,0.00132575,0.0005,350000
151,133,-0.000272108,-0.000514687,0.00132587,0.0005,350000
152,30,-0.00103447,0.00500025,0.00132613,0.0005,350000
153,162,-0.00158649,0.00416647,0.00132621,0.0005,350000
154,112,0.00266697,-0.00106126,0.00133312,0.0005,350000
155,24,-0.000534504,0.000573482,0.00133444,0.0005,350000
156,499,0.00295605,0.00500015,0.00133829,0.0005,350000
157,190,-0.0021382,0.00500015,0.0013398,0.0005,350000
158,238,0.00401463,-0.00203451,0.0013432,0.0005,350000
159,349,0.00412467,7.56869e-07,0.00134519,0.0005,350000
160,172,0.00304863,0.00291938,0.00134829,0.0005,350000
161,142,-0.00142281,-0.0045409,0.00134989,0.0005,350000
162,182,-0.00275035,-0.00314091,0.00135001,0.0005,350000
163,272,-0.00447964,-0.00293721,0.00135236,0.0005,350000
164,118,0.00388275,0.0023242,0.00135946,0.0005,350000
165,157,-0.00403932,0.0010043,0.00136007,0.0005,350000
